# 內建常用詞表：yumete 分詞器沒有數據時的兜底（Feature #24）。
#
# 格式：一行一條，`詞<TAB>權重`（空格也行）；空行與 `#` 開頭的行跳過。權重是
# 相對詞頻，越大越常見，最大概率分詞路徑用它打分。
#
# **這是兜底，不是主詞典。** 機器上有宇浩數據時（跑過 `scripts/build.sh`），
# `w`／`b`／`e` 這些詞移動與 `:word-show` 的疊層走的是宇浩自己的表：`lang.ywl`
# 是詞庫、`lang.ywtb` 是詞頻、`lang.ygram` 是同一份語料訓出來的模型。使用者也
# 可以在數據目錄放一份更大的 `segmentation.txt` 蓋過本表。
#
# 本表就是「什麼數據都沒有」那一刻剩下的東西——新克隆、第一次跑、CI。
#
# ── 怎麼生成的 ──────────────────────────────────────────────────────────
# 源頭是宇浩語言模型 `data/lang.txt`（2,547,652 條純漢字多字詞，二三四字）。
# 那份表**沒有繁簡標誌**，只有 `詞 ⇥ 權重`；軌是按**字**判出來的，用宇浩自己的
# 三份數據：
#
#   data/simptrad.txt          簡繁對照 → 簡體專用字 2,545（头学）、
#                              繁體專用字 2,980（頭學）、其餘傳承字（眼睛）
#   data/charsets/tai.txt      常用∪次常用國字標準字體表（臺）11,151 字
#   data/charsets/tongfan.txt  通規標準繁体字（大陸標準繁體）8,197 字
#
# 後兩者相減就是字形分歧：台繁專用 337 字（為裡說內吳強）、陸繁專用 283 字
# （爲裏説内吴强）、兩繁共用 2,360 字（頭學進）。於是五軌，判詞由窄到寬、
# 第一條命中即定軌，各軌內部按原詞頻排序取前 N：
#
#   一致     全庫   410,441 條 → 前 25,000，末條權重  1,307   例 眼睛 微笑 酒杯
#   簡      全庫 1,026,592 條 → 前 15,000，末條權重  4,565   例 一个 我们 说道
#   繁      全庫   898,279 條 → 前 15,000，末條權重    593   例 頭髮 進行 美國
#   台繁     全庫   169,824 條 → 前 10,000，末條權重     84   例 因為 這裡 說道
#   通規繁    全庫    42,516 條 → 前 10,000，末條權重      0   例 作爲 這裏 説道
#
# ⚠️ **不能直接取全表前 N 條。** 語料以簡體為主，一刀切下去「抬头」8,108 進表而
# 「抬頭」714 落選，繁體寫作者處處掉回單字。也**不要改成「每個字都在某字集」再取
# 併集**：三個字集在「繁簡一致」那一批上高度重疊，名額 46% 撞車，同樣 907 KB 只換到
# 8,509 條繁體詞（本表 35,000 條）。
#
# 合計 75,000 條、1019 KB；詞長 二34,227／三23,371／四17,388，
# 所以 DP 的 `max_len` 是 4。
#
# ⚠️ **不要手工增刪。** 要換大小就重跑上面那一步改配額；照字形機械折換簡繁是錯的
# （宇浩詞表繁簡各自收，約 1.3% 沒有孿生條目）。
保护法	15261
莫名其妙	15260
马列主义	15258
时光	15257
可以把	15256
可以被	15256
和平共处	15254
增长了	15253
相比于	15253
半夜	15252
可行性	15249
原生	15248
开办	15248
忽视	15246
民主黨	15246
导出	15245
文化部	15245
发送到	15242
作品中	15240
非洲国家	15239
相比之下	15236
复兴	15234
见解	15231
对了	15230
把他	15230
装修	15229
基石	15228
我把	15228
单身	15227
一号	15226
极大地	15226
翻身	15225
管理者	15223
发售	15221
单独的	15218
推動	15217
有帮助	15214
皆為	15210
能做到	15210
一封	15207
相邻	15206
民生	15203
技术水平	15202
可用的	15199
大胆	15199
則為	15196
这边	15196
进程中	15195
年時	15193
迅速发展	15193
科技公司	15191
异地	15187
等国	15186
时空	15185
互助	15183
不是一个	15180
我国经济	15178
可能存在	15176
开销	15176
红包	15173
表述	15173
十五年	15172
第一期	15172
亲切	15171
值得推荐	15171
双手	15171
健康的	15169
法制	15167
本来就	15165
督促	15163
宽度	15161
为你	15159
省道	15158
可以考虑	15156
但是如果	15155
广播电台	15155
副本	15154
昔日	15154
一場	15153
山上	15153
尴尬	15151
驻地	15151
帮忙	15150
全面建成	15149
国有	15146
杰克	15146
这个东西	15146
市委书记	15144
六十	15136
变体	15136
俄亥俄州	15135
保罗	15128
先进经验	15124
安装了	15121
模型中	15121
报错	15119
定义为	15117
根本没有	15116
结构化	15116
古老的	15115
奥巴马	15114
伪装	15113
醫院	15112
发电	15110
就觉得	15103
功率	15099
课堂	15099
存款	15096
会影响	15095
上层	15092
和世界	15092
獎項	15092
研究工作	15091
联络	15091
都不能	15091
軌道	15086
答案是	15084
风景	15084
陌生人	15083
扩建	15080
没有办法	15075
开启了	15074
中原	15072
班长	15071
不幸	15067
世界盃	15066
选取	15066
一阵	15065
心灵	15065
而这些	15065
收回	15060
年纪	15058
抵達	15058
内外	15054
新一轮	15054
链路	15053
什么体验	15051
旧的	15049
岛屿	15044
刑法	15041
不等	15036
型号	15036
數位	15030
方程	15028
拿来	15027
摆在	15025
研究报告	15025
急需	15024
饰演	15024
非要	15022
航天	15021
研究团队	15020
受伤	15017
英伟达	15015
借用	15014
狠抓	15010
但是他	15009
可能有	15005
和密码	15005
不论是	15003
因子	15001
目标检测	14999
街头	14998
签署了	14996
唯物主义	14990
亚运会	14988
纪念馆	14987
计算机的	14987
更具	14983
丢失	14982
介绍一下	14978
人死亡	14977
你应该	14973
竣工	14972
这批	14972
已是	14971
构成了	14971
新版	14969
革命化	14968
手指	14966
薪资	14966
公共交通	14964
一項	14962
救援	14960
幸福的	14956
责任感	14956
怎么做	14955
底线	14953
以至	14952
杀人	14949
原作	14946
自卑	14944
远离	14939
大多數	14936
范围内的	14936
死后	14935
知识的	14934
在此之前	14933
负责同志	14933
最高法院	14931
結合	14931
首任	14931
鼓吹	14931
而后	14930
運作	14929
完善的	14928
大寨	14921
奇怪的	14919
萬曆	14916
阶层	14912
正确地	14909
卧槽	14908
服务平台	14908
偷偷	14907
技术革新	14907
序列化	14905
我去	14905
出色的	14903
未有	14903
最后一次	14901
搬到	14893
极限	14893
老大	14893
坚守	14892
被用于	14892
这对于	14889
又被	14887
第一条	14886
例外	14883
在哪	14881
拉克	14877
逃避	14876
社员们	14873
北部的	14872
取自	14870
以西	14867
十九	14867
总的来说	14866
缩短	14866
嘲讽	14863
生产资料	14863
常态化	14862
践行	14860
對此	14859
的手	14859
驻华大使	14856
短板	14855
政务	14853
采取的	14851
已有的	14846
终止	14846
支持和	14845
精品	14845
而奋斗	14844
傻逼	14835
安全生产	14835
今天在	14831
搞得	14828
每亩	14826
服务商	14823
那年	14821
你为什么	14817
说我	14816
秘鲁	14815
没人	14808
会让	14804
你好	14803
复现	14803
电网	14798
首脑会议	14797
民主党派	14796
半岛	14795
生产率	14793
用自己的	14786
自己喜欢	14786
清晨	14784
受影响	14782
不结盟	14781
文革	14781
陷阱	14781
抢救	14774
还是有	14772
足球队	14771
没有一个	14770
哈利	14766
提供服务	14766
調快	14766
海量	14764
还不是	14764
这方面	14764
出土	14762
我感觉	14757
一手	14752
外包	14748
临床	14742
聲稱	14742
手机号	14739
选拔	14737
起草	14733
交谈	14732
委員	14731
性质的	14731
商场	14729
填写	14727
该怎么	14727
高水平	14723
为他们	14719
十一届	14717
节点的	14715
搭载	14713
改名	14712
细分	14712
也算是	14711
旧址	14709
这些信息	14706
衍生	14705
榜单	14702
判决	14701
试试	14700
這一	14699
他们认为	14697
以确保	14697
经营者	14697
长大	14694
大陸	14693
仅在	14692
生成器	14692
伟大胜利	14690
安全圈	14688
招生	14688
全長	14684
該村	14684
右倾	14681
名單	14680
裁判	14678
现阶段	14677
学位	14675
告诉记者	14673
洛阳	14671
打败	14670
奇葩	14669
发展方向	14668
伦理	14667
中国社会	14666
推断	14666
中所	14665
記者	14662
短短	14661
啥的	14659
現象	14658
勇敢	14655
我是一个	14654
有针对性	14654
是你	14653
第二名	14651
回應	14650
详解	14649
行列	14643
花钱	14641
象徵	14638
本身就	14637
让你觉得	14636
知识青年	14635
与之	14634
来完成	14631
最小的	14628
活学活用	14627
往返	14626
制订	14625
变得更加	14624
增大	14623
事務	14622
到机场	14620
裝置	14618
安全策略	14616
前辈	14613
真实性	14613
各地区	14611
点的	14610
而且在	14610
无效	14609
他被	14607
收取	14607
光緒	14606
四人	14605
打着	14605
英寸	14603
人文	14602
高管	14600
听过	14595
贵州省	14593
侮辱	14591
八十	14582
前不久	14582
彩色	14582
全体会议	14581
监狱	14580
新基建	14579
分享了	14577
以免	14576
这个国家	14575
你能	14574
时尚	14574
最著名	14569
留学	14565
要点	14564
公正	14562
首要	14560
土地改革	14559
恢復	14558
威力	14557
阿姨	14556
这是我们	14555
部位	14555
簡介	14554
一角	14553
就应该	14553
紫阳	14549
開設	14549
博弈	14541
位居	14538
坚决支持	14536
及以上	14535
攻击活动	14535
积累了	14535
有这样	14534
信息共享	14532
派出所	14532
执行命令	14531
副院长	14527
划归	14526
不出	14525
姓氏	14525
谈论	14524
高效的	14523
中外	14522
安恒信息	14519
清楚地	14518
化工	14517
改编	14516
虽然是	14514
开罗	14513
劇集	14512
全面建设	14509
展望	14508
违法犯罪	14508
这里是	14507
公钥	14505
自己也	14505
学生们	14497
打出	14493
編劇	14493
统计学	14493
原著	14489
将对	14486
听取	14485
銀行	14483
三项	14482
最开始	14482
管理工作	14482
设计了	14480
罗伯特	14477
首個	14477
摄影师	14476
苏联人民	14475
畢業	14473
直辖市	14470
推特	14466
这种问题	14464
工作和	14457
拉萨	14457
火山	14451
喜歡	14450
失效	14450
通货膨胀	14449
基本上是	14447
東北	14447
国企	14446
数据治理	14446
作为一种	14444
就是因为	14442
走私	14442
铁路局	14442
密切	14436
说出	14436
國民	14433
在他们	14431
境界	14429
教科书	14429
一百二十	14428
描绘	14428
无奈	14428
解釋	14427
钢琴	14427
桃園	14425
強調	14421
教室	14420
不稳定	14418
靶机	14417
太陽	14416
闭幕	14415
億美元	14413
明代	14413
都有哪些	14411
东风	14408
思想上	14408
水准	14407
没必要	14407
非常高	14401
冰川	14400
几点	14393
聚会	14393
这些国家	14388
副教授	14385
国际化	14385
帶來	14385
欢呼	14383
移除	14383
新媒体	14382
感觉到	14381
實際	14380
高低	14380
抗战	14379
為止	14378
着手	14375
之家	14373
地球上	14371
连队	14371
起来的	14370
缺失	14369
他以	14368
加油	14367
启示	14367
我们都	14367
团结起来	14365
速率	14365
中式	14363
走在	14361
研制	14360
还不如	14358
基本路线	14357
拿出来	14357
雕塑	14355
不合理	14351
处处	14351
並由	14349
设法	14346
怎样才能	14343
他们就	14341
岁时	14341
不利于	14340
宣扬	14340
都會	14340
第三届	14337
不仅要	14336
生产计划	14336
讲座	14333
赔偿	14331
想办法	14330
定向	14329
七十	14325
双重	14325
每個	14320
將會	14319
求解	14317
受到影响	14316
无疑是	14316
还记得	14314
主人公	14310
不被	14309
远远	14307
读了	14306
在我们的	14305
战斗机	14304
个性	14303
基本法	14303
上海的	14298
在与	14297
科斯	14296
也只是	14294
数据保护	14294
执行官	14291
預計	14291
好评	14285
请联系	14281
数据库中	14280
一大堆	14278
制约	14278
层层	14278
公然	14276
法律的	14276
始于	14274
大夫	14269
会发现	14267
国家机关	14267
不必要的	14266
其他地方	14266
如何用	14264
其后	14263
还存在	14261
希望大家	14259
较低	14259
这才是	14258
开发和	14257
司令	14256
修正案	14253
将从	14253
要以	14253
二氧化碳	14252
应邀出席	14251
自然科学	14251
但由於	14250
这些东西	14243
夫妻	14241
此地	14237
男票	14237
景区	14236
悲剧	14234
之人	14232
报文	14228
紧张局势	14225
網站	14225
軟體	14224
小學	14223
详细信息	14220
新冠病毒	14219
苏联政府	14217
設定	14216
具体情况	14214
房价	14212
早日	14209
搞定	14206
文末	14206
下载地址	14198
国际机场	14198
产出	14197
请在	14197
放下	14194
车型	14193
都觉得	14192
帮助他们	14191
更多精彩	14189
叔叔	14188
广泛应用	14186
商量	14185
天猫	14185
抵御	14183
优越性	14182
台湾的	14182
认识的	14180
以来的	14179
充实	14179
晚会	14178
不斷	14176
顶尖	14173
不影响	14172
和平统一	14169
学会了	14167
船舶	14167
信息服务	14165
就连	14164
场面	14162
另一位	14161
畢業於	14159
得多	14157
拥抱	14152
施行	14151
培训班	14149
讽刺	14148
包围	14147
重要的是	14147
天体	14146
亚军	14142
資格	14140
东南部	14139
往往会	14132
校舍	14132
依次	14131
果断	14131
国务委员	14130
小众	14130
交通大学	14125
鉴别	14125
上升到	14123
侵害	14123
大廈	14123
和他们	14121
射击	14119
企業	14116
福特	14116
准确的	14115
扩展到	14114
捐赠	14113
目前在	14113
在讲话中	14102
公交	14100
出現在	14099
凝聚	14097
遏制	14095
期限	14094
丧失	14092
作法	14089
债务	14087
名词	14084
地點	14084
下架	14080
深厚的	14080
用户可以	14078
告别	14076
在过去的	14074
以下几个	14073
基准	14073
学大寨	14073
宣傳	14073
建設	14073
部长会议	14072
去掉	14069
只剩下	14069
奶奶	14069
乘飞机	14064
两类	14063
数据量	14061
不小心	14057
第二代	14057
艰苦	14056
码头	14052
数据存储	14051
第一阶段	14051
评论里	14047
场合	14040
营养	14040
整整	14036
格林	14035
受众	14033
不会有	14032
更新的	14032
乐趣	14031
萬人	14031
还是在	14030
盲目	14029
商業	14028
部件	14028
免受	14027
飛彈	14026
澳大利亞	14023
颱風	14022
課程	14020
转到	14020
威脅	14018
申請	14018
十分重要	14017
任何时候	14015
十三年	14015
跟进	14013
劳动模范	14012
即便是	14012
而来	14011
另一個	14009
和你	14009
艺人	14008
瑪麗	14006
終於	14005
这一次	14003
惊喜	13998
学说	13995
附件	13995
关键的	13994
南下	13991
围棋	13991
科學	13990
于是我	13987
从而使	13987
南極洲	13987
人民军	13986
西班牙语	13985
上台	13984
真人	13984
发展理念	13982
有何	13981
但还是	13978
一时	13975
飓风	13975
中央委员	13973
藥物	13971
高度的	13967
一百	13966
他与	13964
服务于	13963
底部	13960
使之	13959
飛行	13959
排版	13958
發射	13956
路过	13954
上陣	13951
市公安局	13951
行程	13951
市鎮	13950
在上面	13945
原子弹	13941
相互作用	13940
工業	13938
重要数据	13938
布什	13937
怪物	13937
入選	13934
将进一步	13934
世界上最	13931
圣经	13931
短时间内	13930
反正我	13929
多數	13929
再来	13928
工作了	13927
苏格兰	13927
诉求	13927
烈士	13926
万人次	13923
團隊	13923
当时我	13923
中小学	13922
在巴黎	13921
在越南	13921
命名的	13920
系统性	13920
口碑	13919
怎么能	13919
会主席	13917
的车	13917
经济体制	13916
这样的人	13915
最近在	13913
爷爷	13912
你也可以	13908
时常	13908
厕所	13907
熱帶氣旋	13905
工作量	13904
灵感	13904
都必须	13904
小镇	13903
人數	13902
深深	13902
自然灾害	13902
屏蔽	13899
晚年	13894
中世纪	13893
生於	13893
认真的	13893
在內	13892
因地制宜	13891
一会儿	13890
两侧	13888
你现在	13888
怎么回事	13884
慕尼黑	13884
私营	13884
野心	13884
直观	13883
最佳实践	13880
什么东西	13874
包容	13873
炸弹	13872
鸡蛋	13870
委任	13869
攻击事件	13862
喜欢的人	13861
仍未	13860
说自己	13860
三者	13854
八路军	13852
幽默	13852
把他们	13847
振兴	13846
哪一个	13845
角度看	13844
不断提升	13843
第一年	13843
把我	13841
这一年	13840
設備	13839
停火	13836
伪军	13834
最重要	13833
各个方面	13832
用户数据	13831
维吾尔	13826
首页	13824
热带	13822
经济合作	13822
艦隊	13822
清洁	13821
营收	13821
暴行	13819
问题时	13816
简单地	13815
美好生活	13814
贝叶斯	13813
显示出	13812
枚举	13812
当他	13811
可谓	13810
我想说	13809
预先	13809
同志在	13806
自我批评	13805
半小时	13804
对外贸易	13804
是他	13803
死者	13799
喜好	13797
媒介	13797
软硬件	13797
等因素	13795
南美洲	13793
在当前	13793
本名	13792
自觉地	13791
面试官	13790
新任	13788
含量	13782
坦桑尼亚	13778
是最	13778
高质量的	13778
库存	13775
现在我们	13774
玩的	13772
連載	13772
但却	13770
如何理解	13769
泰國	13769
晚期	13767
和谐	13765
应用中	13765
但没有	13764
加剧	13758
代理人	13754
冒险	13752
迄今为止	13752
山脉	13751
這次	13745
市场份额	13744
之旅	13742
管理部门	13741
建设事业	13738
各单位	13737
就成了	13734
完毕	13733
样式	13733
定义了	13732
优先级	13731
攻略	13730
游戏中	13729
每秒	13727
前段时间	13726
风控	13726
均可	13725
盟友	13725
易于	13724
目光	13724
有一点	13717
社团	13717
中间件	13713
特点是	13711
失业	13708
攻入	13707
画像	13703
剧透	13702
有关规定	13702
储备	13700
廣東	13700
华主席	13699
年齡	13697
普查	13697
元宇宙	13696
星系	13693
有兴趣	13689
藉由	13683
勉强	13682
保留了	13681
土地上	13680
在当地	13676
有利	13676
白宫	13676
年时	13672
骗局	13672
传染病	13670
才可以	13670
新城	13669
嘲笑	13665
名额	13664
纲领	13664
推向	13663
被任命为	13658
大字	13657
总工会	13656
这与	13656
打印机	13655
連結	13655
假期	13654
出来了	13651
合约	13648
四种	13648
头条	13648
为企业	13647
网球	13647
在工作中	13646
宝贵的	13645
少了	13641
社会保障	13641
适配	13639
阁下	13638
发给	13636
开发商	13636
與其	13636
肺炎	13635
四周	13633
就是为了	13633
指揮	13632
为基础的	13631
大會	13629
北大西洋	13628
规模最大	13627
据点	13626
首度	13625
左翼	13624
有一	13621
有的是	13617
主題	13616
无症状	13615
眼镜	13613
左派	13610
简单来说	13607
我们看到	13605
我只是	13603
測試	13603
实质	13602
後期	13602
深度融合	13601
推销	13600
而对于	13600
已经有了	13598
可以去	13597
恩格斯	13597
特质	13597
与否	13595
总觉得	13595
议长	13595
手表	13594
只不过是	13591
星座	13587
解放前	13583
一书	13582
这么说	13579
領導	13579
旧金山	13577
轨迹	13575
就像是	13573
挑战赛	13573
思科	13572
我方	13569
二战	13568
佔領	13568
才开始	13567
工商	13564
朝着	13563
评论员	13563
写成	13559
拿到了	13556
超人	13552
十一年	13547
年代末	13544
任务中	13541
气象	13541
主办	13538
局限性	13538
政黨	13536
的证据	13536
外出	13532
职场	13530
审议	13528
埃塞	13527
大海	13526
月薪	13526
飞跃	13525
批林批孔	13524
之父	13523
还有什么	13518
塞尔维亚	13517
格勒	13517
英明	13517
廉价	13516
试着	13516
不考虑	13515
法定	13515
但是我们	13512
三十年	13510
看电影	13510
公司在	13508
聲音	13506
好像是	13505
修道院	13501
销毁	13500
亮相	13497
相關的	13496
攻克	13495
生命力	13495
构建的	13490
转换成	13488
患有	13487
瞄准	13487
庞大	13485
的确是	13483
手续	13479
扩大了	13476
奴隶	13475
阿尔卑斯	13475
发生变化	13473
傳說	13472
大概就是	13472
保守	13468
尋找	13466
球場	13466
演进	13465
盒子	13465
请关注	13462
高山	13461
曾於	13460
框架的	13460
交换机	13457
比上年	13455
进阶	13455
党政	13454
估計	13453
牙齿	13451
听众	13445
和解	13442
来访	13441
辦公室	13441
婚礼	13440
积极参加	13440
放松	13439
女的	13436
环境保护	13435
是位于	13434
灵活性	13430
初衷	13429
对我来说	13429
中文版	13427
领取	13427
学习班	13425
监督管理	13425
将要	13423
反过来	13422
排在	13421
始终坚持	13420
相似度	13418
出生在	13416
总产量	13415
被认为	13414
職務	13413
體系	13413
处罚	13412
多样化	13410
其实我	13408
叙述	13408
可能在	13408
一头	13404
劇本	13404
答复	13404
愿景	13403
央视	13402
但从	13399
学了	13394
年中	13389
水电站	13386
截至目前	13385
办学	13383
進行了	13383
买卖	13382
不會	13379
动手	13379
攻击面	13376
至於	13375
立马	13373
黑名单	13372
万斤	13371
祭祀	13369
保护区	13368
小助手	13367
先把	13365
衝突	13363
配件	13363
我们国家	13362
挂钩	13362
开辟了	13361
一文	13358
优惠	13357
无论如何	13356
共產黨	13349
本领	13347
上次	13345
卖给	13345
间接	13345
野生动物	13343
备忘录	13340
派人	13340
并无	13336
反帝	13334
创新发展	13332
对于一个	13331
没有必要	13330
中国市场	13329
宗旨	13329
但对于	13327
我看	13327
贫困户	13327
赶上	13326
不那么	13325
右派	13325
多为	13324
正义斗争	13324
廣場	13323
很清楚	13323
想知道	13323
有任何	13323
还未	13323
科技人员	13320
軍團	13320
些什么	13318
全力	13317
美軍	13317
写过	13313
精华	13311
中出现	13309
将以	13309
建筑师	13309
政府机构	13309
贯穿	13307
收錄	13306
感觉自己	13305
自動	13304
参加过	13303
神圣	13303
去除	13300
各个领域	13300
这将	13299
耶路撒冷	13296
雕像	13296
運輸	13294
农药	13292
利比亚	13291
控制了	13291
俗称	13290
大厂	13287
呈現	13285
纯粹	13285
会将	13283
流入	13283
都应该	13283
路线图	13282
我们使用	13275
参考资料	13271
牧民	13271
基金會	13267
通俗	13266
我看到	13264
与技术	13260
刷新	13260
科研人员	13259
参议员	13257
现实的	13256
说得	13255
波斯	13253
但其实	13252
取消了	13251
物理学家	13251
私信	13250
绿化	13250
农作物	13249
海报	13249
移动设备	13246
個月	13243
园区	13239
了一些	13238
日后	13236
从这个	13234
看出	13231
不佳	13228
向往	13228
排斥	13225
高危漏洞	13224
州市	13223
国立	13221
快递	13221
共和	13216
潜艇	13216
本来就是	13214
枚金牌	13214
甚至在	13214
得益于	13213
初次	13212
损坏	13212
从前	13209
建筑面积	13209
提交的	13208
是否是	13205
补助	13205
高兴	13205
下属的	13204
夜间	13204
已完成	13203
到位	13202
攻击目标	13202
小伙子	13200
文化遗产	13200
突尼斯	13200
能把	13199
网易云	13197
比亚	13193
方式进行	13191
国军	13190
波动	13188
中说	13186
出路	13186
多模态	13186
官至	13185
掌声	13184
经营管理	13184
生活中的	13183
写下	13182
列举	13182
变动	13179
宠物	13179
无锡	13179
曼谷	13177
近几年来	13176
清真寺	13175
省市	13175
王者荣耀	13174
分局	13173
古人	13173
永远是	13173
座谈	13171
辉煌	13171
特效	13167
大賽	13163
空调	13163
养成	13159
违背	13157
非常简单	13157
每一	13156
炒作	13156
路口	13155
大同	13151
记者说	13150
内在	13149
入境	13148
號線	13147
青年团	13146
文科	13142
汽车的	13139
和印度	13136
不同程度	13132
的話	13132
帶領	13130
远东	13129
指挥官	13125
半天	13123
实践经验	13123
冬奥会	13122
起到了	13121
天堂	13119
青海省	13119
我以为	13118
神话	13113
说白了	13113
无聊	13112
火焰	13112
语录	13111
不同类型	13109
之意	13109
百分之十	13106
该厂	13104
亲身经历	13100
刚才	13099
厉害	13099
发达	13099
原来是	13097
我们学校	13097
银行卡	13097
他於	13096
来到了	13096
阻断	13095
则会	13094
帶有	13094
朝中	13094
诉讼	13094
大学教授	13091
技术上	13087
撕逼	13086
澄清	13086
不给	13083
目前已经	13083
喝酒	13079
换了	13079
領袖	13079
几年前	13076
在我的	13076
太阳能	13074
正能量	13073
没关系	13072
纠纷	13071
畜牧业	13070
幸福感	13069
贴吧	13068
转变为	13068
涵盖了	13067
更名為	13066
亞歷山大	13065
仅次于	13065
付款	13065
角逐	13065
该地	13064
规格	13062
透过	13062
问候	13062
报表	13060
客运	13058
可能需要	13057
软件包	13057
故乡	13054
埃尔	13051
乐器	13050
往来	13048
憲法	13048
四名	13041
背鰭	13040
阈值	13040
失望	13039
组织起来	13038
承認	13035
套件	13032
热度	13032
看作是	13031
多达	13030
底下	13028
两条路线	13026
字节跳动	13024
家庭的	13024
残酷	13024
停留	13022
厂家	13022
经常会	13021
不信	13018
流氓	13018
进行攻击	13018
二十一	13017
更多地	13016
约占	13016
克林顿	13015
達成	13015
金融行业	13015
可以使	13012
纪念碑	13012
参照	13008
章节	13008
要考虑	13005
默默	13003
强有力的	13001
决不能	13000
副总统	13000
正向	12999
第一季度	12999
一些国家	12996
其中包含	12996
农业社	12996
十四年	12996
命名為	12996
气候变化	12996
里面有	12996
竞选	12994
发起的	12992
移動	12990
兼顾	12987
有次	12987
立法會	12987
自家	12987
奋斗目标	12986
元数据	12983
又一个	12983
现实生活	12983
全世界的	12982
只用	12982
我以前	12981
十万	12976
最先	12975
左侧	12972
会长	12968
設於	12963
里程碑	12963
请注意	12961
国民政府	12960
盆地	12959
书店	12958
鞋子	12957
光荣的	12956
勝利	12956
引种	12956
听起来	12951
贫穷	12951
鸟类	12950
补偿	12949
技术支持	12944
爱德华	12944
负载	12941
不滿	12936
叠加	12936
在国家	12934
我就不	12933
打的	12930
四分之一	12929
小姑娘	12929
规定了	12927
密码法	12926
規劃	12918
车主	12918
关系到	12917
在本地	12917
黄色	12917
股权	12916
排队	12914
碎片	12910
学习方法	12908
前几年	12907
一期	12906
经过了	12906
身体健康	12904
厨房	12903
唯有	12903
哪种	12902
曾多次	12897
尊严	12896
我将	12896
网格	12893
写着	12892
网红	12890
隐蔽	12890
代表着	12889
辅导	12883
两方面	12882
兵团	12881
转入	12879
向他	12878
来答	12878
多个国家	12877
末期	12877
是根据	12871
杀毒软件	12871
总有	12869
驾驶员	12869
社会治理	12868
录制	12867
真诚	12867
罪名	12867
死于	12866
无视	12864
直径	12863
本地區	12857
分层	12856
領域	12856
为目标	12854
商业银行	12854
脑子	12853
锦涛	12853
活着	12846
两项	12845
或者其他	12845
相遇	12842
这种人	12842
该文件	12841
遗产	12840
弟子	12838
堡垒	12837
新浪微博	12837
亩产	12836
解决办法	12836
東北部	12835
背叛	12835
到達	12833
正式发布	12833
温州	12832
回族	12831
第二阶段	12831
销售额	12831
同時也	12830
密集	12829
可爱	12827
等部门	12827
保持着	12826
外贸	12826
必要性	12824
大妈	12821
让它	12820
量子计算	12820
用什么	12819
为主体	12816
广播电视	12813
等单位	12813
啊啊啊	12810
糟糕	12808
大家可以	12807
平均水平	12807
黎明	12807
的路上	12803
殺死	12802
老虎	12801
到最后	12800
女方	12795
建造的	12793
暴露了	12793
根本利益	12793
指导思想	12792
請求	12789
返回的	12789
用在	12787
航线	12785
长征	12785
地质	12784
年份	12784
校友	12784
研究表明	12782
护肤品	12780
因为是	12779
迷茫	12778
有意义的	12776
不仅仅	12775
实际问题	12775
过滤器	12775
也包括	12773
代表作	12773
但对	12772
患者的	12772
国际主义	12771
诱导	12771
新兴	12770
水深	12770
影响到	12768
工程院	12765
鲜明	12763
是怎么样	12762
在家里	12757
任職	12755
五一	12754
外汇	12753
第二步	12753
成千上万	12752
掀起了	12751
只是在	12750
構成	12747
會在	12745
波音	12744
沉默	12741
划分为	12740
力求	12740
高中的	12738
俄罗斯的	12737
贫困地区	12737
他们都	12735
栏目	12734
大气	12730
添加了	12730
总督	12729
综述	12729
军方	12727
九十	12725
毕业的	12724
不可以	12723
都以	12723
副作用	12722
可以发现	12721
征集	12718
数据采集	12718
细化	12718
摩托车	12717
消费品	12716
計算	12714
特地	12711
望远镜	12710
不得不说	12708
直升机	12706
世纪初	12703
上演	12696
置于	12696
讲述了	12695
详细介绍	12695
关心的	12689
拿了	12688
多久	12687
一种新的	12685
可爱的	12685
万物	12682
并表示	12680
撤军	12680
历来	12677
政变	12677
服务员	12674
萬元	12674
百年奋斗	12672
基本是	12670
达成协议	12670
三甲	12669
困惑	12669
殺害	12669
電腦	12669
迎来了	12668
可选	12667
一百年	12664
技术与	12664
日元	12664
一线城市	12660
语音识别	12659
合适	12658
纠结	12658
来个	12657
模式下	12657
感慨	12656
转行	12656
人大代表	12653
严峻	12650
放置	12647
发的	12640
就是个	12638
条目	12631
東南部	12631
三家	12629
茶叶	12629
精简	12625
你以为	12624
斯里兰卡	12624
弥补	12623
通行	12622
社队	12621
实行了	12620
万一	12619
依據	12617
我第一次	12617
苹果公司	12617
机密	12616
外交官	12615
中级	12614
技术改造	12614
不足以	12612
也门	12612
电影院	12612
叛乱	12610
跟他	12610
佛罗里达	12609
各行业	12608
不包括	12605
就去	12605
视图	12603
一发	12600
票据	12598
整风	12597
航母	12595
就不要	12594
分別為	12593
威尼斯	12592
放映	12592
前列	12591
盗窃	12591
出差	12586
数据传输	12585
差異	12582
伴随	12579
就跟	12579
信道	12578
和我们	12578
配音員	12578
上进行	12577
约炮	12576
市區	12574
島嶼	12573
老工人	12573
该校	12573
该工具	12571
曾有	12566
警报	12565
自适应	12564
精选	12563
華人	12563
十七	12562
军舰	12561
萬美元	12560
分中心	12559
尼日利亚	12558
导读	12557
米爾	12557
颁发	12556
卡巴斯基	12555
发挥作用	12554
在这一	12554
科幻	12551
下滑	12547
希臘	12546
受访者	12541
